"uSeed","l2.dist","Model","N","phi","T","sim.Seed","Rep","sim.Path","sim.File","iter","thin","fit.Path","fit.File"
6203315,"Chi2","DAR",100,0.4,100,0,620,"self-sim_dar","sim_uSeed-6203315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-620.rds",2000,5,"self-sim_dar","fit_uSeed-6203315_iter-2000_thin-5_Rep-620.rds"
6213308,"Gaussian","DAR",100,0.4,100,0,621,"self-sim_dar","sim_uSeed-6213308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-621.rds",2000,5,"self-sim_dar","fit_uSeed-6213308_iter-2000_thin-5_Rep-621.rds"
6213315,"Chi2","DAR",100,0.4,100,0,621,"self-sim_dar","sim_uSeed-6213315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-621.rds",2000,5,"self-sim_dar","fit_uSeed-6213315_iter-2000_thin-5_Rep-621.rds"
6223308,"Gaussian","DAR",100,0.4,100,0,622,"self-sim_dar","sim_uSeed-6223308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-622.rds",2000,5,"self-sim_dar","fit_uSeed-6223308_iter-2000_thin-5_Rep-622.rds"
6223315,"Chi2","DAR",100,0.4,100,0,622,"self-sim_dar","sim_uSeed-6223315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-622.rds",2000,5,"self-sim_dar","fit_uSeed-6223315_iter-2000_thin-5_Rep-622.rds"
6233308,"Gaussian","DAR",100,0.4,100,0,623,"self-sim_dar","sim_uSeed-6233308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-623.rds",2000,5,"self-sim_dar","fit_uSeed-6233308_iter-2000_thin-5_Rep-623.rds"
6233315,"Chi2","DAR",100,0.4,100,0,623,"self-sim_dar","sim_uSeed-6233315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-623.rds",2000,5,"self-sim_dar","fit_uSeed-6233315_iter-2000_thin-5_Rep-623.rds"
6243308,"Gaussian","DAR",100,0.4,100,0,624,"self-sim_dar","sim_uSeed-6243308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-624.rds",2000,5,"self-sim_dar","fit_uSeed-6243308_iter-2000_thin-5_Rep-624.rds"
6243315,"Chi2","DAR",100,0.4,100,0,624,"self-sim_dar","sim_uSeed-6243315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-624.rds",2000,5,"self-sim_dar","fit_uSeed-6243315_iter-2000_thin-5_Rep-624.rds"
6253308,"Gaussian","DAR",100,0.4,100,0,625,"self-sim_dar","sim_uSeed-6253308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-625.rds",2000,5,"self-sim_dar","fit_uSeed-6253308_iter-2000_thin-5_Rep-625.rds"
6253315,"Chi2","DAR",100,0.4,100,0,625,"self-sim_dar","sim_uSeed-6253315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-625.rds",2000,5,"self-sim_dar","fit_uSeed-6253315_iter-2000_thin-5_Rep-625.rds"
6263308,"Gaussian","DAR",100,0.4,100,0,626,"self-sim_dar","sim_uSeed-6263308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-626.rds",2000,5,"self-sim_dar","fit_uSeed-6263308_iter-2000_thin-5_Rep-626.rds"
6263315,"Chi2","DAR",100,0.4,100,0,626,"self-sim_dar","sim_uSeed-6263315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-626.rds",2000,5,"self-sim_dar","fit_uSeed-6263315_iter-2000_thin-5_Rep-626.rds"
6273308,"Gaussian","DAR",100,0.4,100,0,627,"self-sim_dar","sim_uSeed-6273308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-627.rds",2000,5,"self-sim_dar","fit_uSeed-6273308_iter-2000_thin-5_Rep-627.rds"
6273315,"Chi2","DAR",100,0.4,100,0,627,"self-sim_dar","sim_uSeed-6273315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-627.rds",2000,5,"self-sim_dar","fit_uSeed-6273315_iter-2000_thin-5_Rep-627.rds"
6283308,"Gaussian","DAR",100,0.4,100,0,628,"self-sim_dar","sim_uSeed-6283308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-628.rds",2000,5,"self-sim_dar","fit_uSeed-6283308_iter-2000_thin-5_Rep-628.rds"
6283315,"Chi2","DAR",100,0.4,100,0,628,"self-sim_dar","sim_uSeed-6283315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-628.rds",2000,5,"self-sim_dar","fit_uSeed-6283315_iter-2000_thin-5_Rep-628.rds"
6293308,"Gaussian","DAR",100,0.4,100,0,629,"self-sim_dar","sim_uSeed-6293308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-629.rds",2000,5,"self-sim_dar","fit_uSeed-6293308_iter-2000_thin-5_Rep-629.rds"
6293315,"Chi2","DAR",100,0.4,100,0,629,"self-sim_dar","sim_uSeed-6293315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-629.rds",2000,5,"self-sim_dar","fit_uSeed-6293315_iter-2000_thin-5_Rep-629.rds"
6303308,"Gaussian","DAR",100,0.4,100,0,630,"self-sim_dar","sim_uSeed-6303308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-630.rds",2000,5,"self-sim_dar","fit_uSeed-6303308_iter-2000_thin-5_Rep-630.rds"
6303315,"Chi2","DAR",100,0.4,100,0,630,"self-sim_dar","sim_uSeed-6303315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-630.rds",2000,5,"self-sim_dar","fit_uSeed-6303315_iter-2000_thin-5_Rep-630.rds"
6313308,"Gaussian","DAR",100,0.4,100,0,631,"self-sim_dar","sim_uSeed-6313308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-631.rds",2000,5,"self-sim_dar","fit_uSeed-6313308_iter-2000_thin-5_Rep-631.rds"
6313315,"Chi2","DAR",100,0.4,100,0,631,"self-sim_dar","sim_uSeed-6313315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-631.rds",2000,5,"self-sim_dar","fit_uSeed-6313315_iter-2000_thin-5_Rep-631.rds"
6323308,"Gaussian","DAR",100,0.4,100,0,632,"self-sim_dar","sim_uSeed-6323308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-632.rds",2000,5,"self-sim_dar","fit_uSeed-6323308_iter-2000_thin-5_Rep-632.rds"
6323315,"Chi2","DAR",100,0.4,100,0,632,"self-sim_dar","sim_uSeed-6323315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-632.rds",2000,5,"self-sim_dar","fit_uSeed-6323315_iter-2000_thin-5_Rep-632.rds"
6333308,"Gaussian","DAR",100,0.4,100,0,633,"self-sim_dar","sim_uSeed-6333308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-633.rds",2000,5,"self-sim_dar","fit_uSeed-6333308_iter-2000_thin-5_Rep-633.rds"
6333315,"Chi2","DAR",100,0.4,100,0,633,"self-sim_dar","sim_uSeed-6333315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-633.rds",2000,5,"self-sim_dar","fit_uSeed-6333315_iter-2000_thin-5_Rep-633.rds"
6343308,"Gaussian","DAR",100,0.4,100,0,634,"self-sim_dar","sim_uSeed-6343308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-634.rds",2000,5,"self-sim_dar","fit_uSeed-6343308_iter-2000_thin-5_Rep-634.rds"
6343315,"Chi2","DAR",100,0.4,100,0,634,"self-sim_dar","sim_uSeed-6343315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-634.rds",2000,5,"self-sim_dar","fit_uSeed-6343315_iter-2000_thin-5_Rep-634.rds"
6353308,"Gaussian","DAR",100,0.4,100,0,635,"self-sim_dar","sim_uSeed-6353308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-635.rds",2000,5,"self-sim_dar","fit_uSeed-6353308_iter-2000_thin-5_Rep-635.rds"
6353315,"Chi2","DAR",100,0.4,100,0,635,"self-sim_dar","sim_uSeed-6353315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-635.rds",2000,5,"self-sim_dar","fit_uSeed-6353315_iter-2000_thin-5_Rep-635.rds"
6363308,"Gaussian","DAR",100,0.4,100,0,636,"self-sim_dar","sim_uSeed-6363308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-636.rds",2000,5,"self-sim_dar","fit_uSeed-6363308_iter-2000_thin-5_Rep-636.rds"
6363315,"Chi2","DAR",100,0.4,100,0,636,"self-sim_dar","sim_uSeed-6363315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-636.rds",2000,5,"self-sim_dar","fit_uSeed-6363315_iter-2000_thin-5_Rep-636.rds"
6373308,"Gaussian","DAR",100,0.4,100,0,637,"self-sim_dar","sim_uSeed-6373308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-637.rds",2000,5,"self-sim_dar","fit_uSeed-6373308_iter-2000_thin-5_Rep-637.rds"
6373315,"Chi2","DAR",100,0.4,100,0,637,"self-sim_dar","sim_uSeed-6373315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-637.rds",2000,5,"self-sim_dar","fit_uSeed-6373315_iter-2000_thin-5_Rep-637.rds"
6383308,"Gaussian","DAR",100,0.4,100,0,638,"self-sim_dar","sim_uSeed-6383308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-638.rds",2000,5,"self-sim_dar","fit_uSeed-6383308_iter-2000_thin-5_Rep-638.rds"
6383315,"Chi2","DAR",100,0.4,100,0,638,"self-sim_dar","sim_uSeed-6383315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-638.rds",2000,5,"self-sim_dar","fit_uSeed-6383315_iter-2000_thin-5_Rep-638.rds"
6393308,"Gaussian","DAR",100,0.4,100,0,639,"self-sim_dar","sim_uSeed-6393308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-639.rds",2000,5,"self-sim_dar","fit_uSeed-6393308_iter-2000_thin-5_Rep-639.rds"
6393315,"Chi2","DAR",100,0.4,100,0,639,"self-sim_dar","sim_uSeed-6393315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-639.rds",2000,5,"self-sim_dar","fit_uSeed-6393315_iter-2000_thin-5_Rep-639.rds"
6403308,"Gaussian","DAR",100,0.4,100,0,640,"self-sim_dar","sim_uSeed-6403308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-640.rds",2000,5,"self-sim_dar","fit_uSeed-6403308_iter-2000_thin-5_Rep-640.rds"
6403315,"Chi2","DAR",100,0.4,100,0,640,"self-sim_dar","sim_uSeed-6403315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-640.rds",2000,5,"self-sim_dar","fit_uSeed-6403315_iter-2000_thin-5_Rep-640.rds"
6413308,"Gaussian","DAR",100,0.4,100,0,641,"self-sim_dar","sim_uSeed-6413308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-641.rds",2000,5,"self-sim_dar","fit_uSeed-6413308_iter-2000_thin-5_Rep-641.rds"
6413315,"Chi2","DAR",100,0.4,100,0,641,"self-sim_dar","sim_uSeed-6413315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-641.rds",2000,5,"self-sim_dar","fit_uSeed-6413315_iter-2000_thin-5_Rep-641.rds"
6423308,"Gaussian","DAR",100,0.4,100,0,642,"self-sim_dar","sim_uSeed-6423308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-642.rds",2000,5,"self-sim_dar","fit_uSeed-6423308_iter-2000_thin-5_Rep-642.rds"
6423315,"Chi2","DAR",100,0.4,100,0,642,"self-sim_dar","sim_uSeed-6423315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-642.rds",2000,5,"self-sim_dar","fit_uSeed-6423315_iter-2000_thin-5_Rep-642.rds"
6433308,"Gaussian","DAR",100,0.4,100,0,643,"self-sim_dar","sim_uSeed-6433308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-643.rds",2000,5,"self-sim_dar","fit_uSeed-6433308_iter-2000_thin-5_Rep-643.rds"
6433315,"Chi2","DAR",100,0.4,100,0,643,"self-sim_dar","sim_uSeed-6433315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-643.rds",2000,5,"self-sim_dar","fit_uSeed-6433315_iter-2000_thin-5_Rep-643.rds"
6443308,"Gaussian","DAR",100,0.4,100,0,644,"self-sim_dar","sim_uSeed-6443308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-644.rds",2000,5,"self-sim_dar","fit_uSeed-6443308_iter-2000_thin-5_Rep-644.rds"
6443315,"Chi2","DAR",100,0.4,100,0,644,"self-sim_dar","sim_uSeed-6443315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-644.rds",2000,5,"self-sim_dar","fit_uSeed-6443315_iter-2000_thin-5_Rep-644.rds"
6453308,"Gaussian","DAR",100,0.4,100,0,645,"self-sim_dar","sim_uSeed-6453308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-645.rds",2000,5,"self-sim_dar","fit_uSeed-6453308_iter-2000_thin-5_Rep-645.rds"
6453315,"Chi2","DAR",100,0.4,100,0,645,"self-sim_dar","sim_uSeed-6453315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-645.rds",2000,5,"self-sim_dar","fit_uSeed-6453315_iter-2000_thin-5_Rep-645.rds"
6463308,"Gaussian","DAR",100,0.4,100,0,646,"self-sim_dar","sim_uSeed-6463308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-646.rds",2000,5,"self-sim_dar","fit_uSeed-6463308_iter-2000_thin-5_Rep-646.rds"
6463315,"Chi2","DAR",100,0.4,100,0,646,"self-sim_dar","sim_uSeed-6463315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-646.rds",2000,5,"self-sim_dar","fit_uSeed-6463315_iter-2000_thin-5_Rep-646.rds"
6473308,"Gaussian","DAR",100,0.4,100,0,647,"self-sim_dar","sim_uSeed-6473308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-647.rds",2000,5,"self-sim_dar","fit_uSeed-6473308_iter-2000_thin-5_Rep-647.rds"
6473315,"Chi2","DAR",100,0.4,100,0,647,"self-sim_dar","sim_uSeed-6473315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-647.rds",2000,5,"self-sim_dar","fit_uSeed-6473315_iter-2000_thin-5_Rep-647.rds"
6483308,"Gaussian","DAR",100,0.4,100,0,648,"self-sim_dar","sim_uSeed-6483308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-648.rds",2000,5,"self-sim_dar","fit_uSeed-6483308_iter-2000_thin-5_Rep-648.rds"
6483315,"Chi2","DAR",100,0.4,100,0,648,"self-sim_dar","sim_uSeed-6483315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-648.rds",2000,5,"self-sim_dar","fit_uSeed-6483315_iter-2000_thin-5_Rep-648.rds"
6493308,"Gaussian","DAR",100,0.4,100,0,649,"self-sim_dar","sim_uSeed-6493308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-649.rds",2000,5,"self-sim_dar","fit_uSeed-6493308_iter-2000_thin-5_Rep-649.rds"
6493315,"Chi2","DAR",100,0.4,100,0,649,"self-sim_dar","sim_uSeed-6493315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-649.rds",2000,5,"self-sim_dar","fit_uSeed-6493315_iter-2000_thin-5_Rep-649.rds"
6503308,"Gaussian","DAR",100,0.4,100,0,650,"self-sim_dar","sim_uSeed-6503308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-650.rds",2000,5,"self-sim_dar","fit_uSeed-6503308_iter-2000_thin-5_Rep-650.rds"
6503315,"Chi2","DAR",100,0.4,100,0,650,"self-sim_dar","sim_uSeed-6503315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-650.rds",2000,5,"self-sim_dar","fit_uSeed-6503315_iter-2000_thin-5_Rep-650.rds"
6513308,"Gaussian","DAR",100,0.4,100,0,651,"self-sim_dar","sim_uSeed-6513308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-651.rds",2000,5,"self-sim_dar","fit_uSeed-6513308_iter-2000_thin-5_Rep-651.rds"
6513315,"Chi2","DAR",100,0.4,100,0,651,"self-sim_dar","sim_uSeed-6513315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-651.rds",2000,5,"self-sim_dar","fit_uSeed-6513315_iter-2000_thin-5_Rep-651.rds"
6523308,"Gaussian","DAR",100,0.4,100,0,652,"self-sim_dar","sim_uSeed-6523308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-652.rds",2000,5,"self-sim_dar","fit_uSeed-6523308_iter-2000_thin-5_Rep-652.rds"
6523315,"Chi2","DAR",100,0.4,100,0,652,"self-sim_dar","sim_uSeed-6523315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-652.rds",2000,5,"self-sim_dar","fit_uSeed-6523315_iter-2000_thin-5_Rep-652.rds"
6533308,"Gaussian","DAR",100,0.4,100,0,653,"self-sim_dar","sim_uSeed-6533308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-653.rds",2000,5,"self-sim_dar","fit_uSeed-6533308_iter-2000_thin-5_Rep-653.rds"
6533315,"Chi2","DAR",100,0.4,100,0,653,"self-sim_dar","sim_uSeed-6533315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-653.rds",2000,5,"self-sim_dar","fit_uSeed-6533315_iter-2000_thin-5_Rep-653.rds"
6543308,"Gaussian","DAR",100,0.4,100,0,654,"self-sim_dar","sim_uSeed-6543308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-654.rds",2000,5,"self-sim_dar","fit_uSeed-6543308_iter-2000_thin-5_Rep-654.rds"
6543315,"Chi2","DAR",100,0.4,100,0,654,"self-sim_dar","sim_uSeed-6543315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-654.rds",2000,5,"self-sim_dar","fit_uSeed-6543315_iter-2000_thin-5_Rep-654.rds"
6553308,"Gaussian","DAR",100,0.4,100,0,655,"self-sim_dar","sim_uSeed-6553308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-655.rds",2000,5,"self-sim_dar","fit_uSeed-6553308_iter-2000_thin-5_Rep-655.rds"
6553315,"Chi2","DAR",100,0.4,100,0,655,"self-sim_dar","sim_uSeed-6553315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-655.rds",2000,5,"self-sim_dar","fit_uSeed-6553315_iter-2000_thin-5_Rep-655.rds"
6563308,"Gaussian","DAR",100,0.4,100,0,656,"self-sim_dar","sim_uSeed-6563308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-656.rds",2000,5,"self-sim_dar","fit_uSeed-6563308_iter-2000_thin-5_Rep-656.rds"
6563315,"Chi2","DAR",100,0.4,100,0,656,"self-sim_dar","sim_uSeed-6563315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-656.rds",2000,5,"self-sim_dar","fit_uSeed-6563315_iter-2000_thin-5_Rep-656.rds"
6573308,"Gaussian","DAR",100,0.4,100,0,657,"self-sim_dar","sim_uSeed-6573308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-657.rds",2000,5,"self-sim_dar","fit_uSeed-6573308_iter-2000_thin-5_Rep-657.rds"
6573315,"Chi2","DAR",100,0.4,100,0,657,"self-sim_dar","sim_uSeed-6573315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-657.rds",2000,5,"self-sim_dar","fit_uSeed-6573315_iter-2000_thin-5_Rep-657.rds"
6583308,"Gaussian","DAR",100,0.4,100,0,658,"self-sim_dar","sim_uSeed-6583308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-658.rds",2000,5,"self-sim_dar","fit_uSeed-6583308_iter-2000_thin-5_Rep-658.rds"
6583315,"Chi2","DAR",100,0.4,100,0,658,"self-sim_dar","sim_uSeed-6583315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-658.rds",2000,5,"self-sim_dar","fit_uSeed-6583315_iter-2000_thin-5_Rep-658.rds"
6593308,"Gaussian","DAR",100,0.4,100,0,659,"self-sim_dar","sim_uSeed-6593308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-659.rds",2000,5,"self-sim_dar","fit_uSeed-6593308_iter-2000_thin-5_Rep-659.rds"
6593315,"Chi2","DAR",100,0.4,100,0,659,"self-sim_dar","sim_uSeed-6593315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-659.rds",2000,5,"self-sim_dar","fit_uSeed-6593315_iter-2000_thin-5_Rep-659.rds"
6603308,"Gaussian","DAR",100,0.4,100,0,660,"self-sim_dar","sim_uSeed-6603308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-660.rds",2000,5,"self-sim_dar","fit_uSeed-6603308_iter-2000_thin-5_Rep-660.rds"
6603315,"Chi2","DAR",100,0.4,100,0,660,"self-sim_dar","sim_uSeed-6603315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-660.rds",2000,5,"self-sim_dar","fit_uSeed-6603315_iter-2000_thin-5_Rep-660.rds"
6613308,"Gaussian","DAR",100,0.4,100,0,661,"self-sim_dar","sim_uSeed-6613308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-661.rds",2000,5,"self-sim_dar","fit_uSeed-6613308_iter-2000_thin-5_Rep-661.rds"
6613315,"Chi2","DAR",100,0.4,100,0,661,"self-sim_dar","sim_uSeed-6613315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-661.rds",2000,5,"self-sim_dar","fit_uSeed-6613315_iter-2000_thin-5_Rep-661.rds"
6623308,"Gaussian","DAR",100,0.4,100,0,662,"self-sim_dar","sim_uSeed-6623308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-662.rds",2000,5,"self-sim_dar","fit_uSeed-6623308_iter-2000_thin-5_Rep-662.rds"
6623315,"Chi2","DAR",100,0.4,100,0,662,"self-sim_dar","sim_uSeed-6623315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-662.rds",2000,5,"self-sim_dar","fit_uSeed-6623315_iter-2000_thin-5_Rep-662.rds"
6633308,"Gaussian","DAR",100,0.4,100,0,663,"self-sim_dar","sim_uSeed-6633308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-663.rds",2000,5,"self-sim_dar","fit_uSeed-6633308_iter-2000_thin-5_Rep-663.rds"
6633315,"Chi2","DAR",100,0.4,100,0,663,"self-sim_dar","sim_uSeed-6633315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-663.rds",2000,5,"self-sim_dar","fit_uSeed-6633315_iter-2000_thin-5_Rep-663.rds"
6643308,"Gaussian","DAR",100,0.4,100,0,664,"self-sim_dar","sim_uSeed-6643308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-664.rds",2000,5,"self-sim_dar","fit_uSeed-6643308_iter-2000_thin-5_Rep-664.rds"
6643315,"Chi2","DAR",100,0.4,100,0,664,"self-sim_dar","sim_uSeed-6643315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-664.rds",2000,5,"self-sim_dar","fit_uSeed-6643315_iter-2000_thin-5_Rep-664.rds"
6653308,"Gaussian","DAR",100,0.4,100,0,665,"self-sim_dar","sim_uSeed-6653308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-665.rds",2000,5,"self-sim_dar","fit_uSeed-6653308_iter-2000_thin-5_Rep-665.rds"
6653315,"Chi2","DAR",100,0.4,100,0,665,"self-sim_dar","sim_uSeed-6653315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-665.rds",2000,5,"self-sim_dar","fit_uSeed-6653315_iter-2000_thin-5_Rep-665.rds"
6663308,"Gaussian","DAR",100,0.4,100,0,666,"self-sim_dar","sim_uSeed-6663308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-666.rds",2000,5,"self-sim_dar","fit_uSeed-6663308_iter-2000_thin-5_Rep-666.rds"
6663315,"Chi2","DAR",100,0.4,100,0,666,"self-sim_dar","sim_uSeed-6663315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-666.rds",2000,5,"self-sim_dar","fit_uSeed-6663315_iter-2000_thin-5_Rep-666.rds"
6673308,"Gaussian","DAR",100,0.4,100,0,667,"self-sim_dar","sim_uSeed-6673308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-667.rds",2000,5,"self-sim_dar","fit_uSeed-6673308_iter-2000_thin-5_Rep-667.rds"
6673315,"Chi2","DAR",100,0.4,100,0,667,"self-sim_dar","sim_uSeed-6673315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-667.rds",2000,5,"self-sim_dar","fit_uSeed-6673315_iter-2000_thin-5_Rep-667.rds"
